Year,Month,Date,Calendar Date,P/E,P/B,DIV Yield,NAV,Week Day
2012,3,21,21/03/12,18.96,3.05,1.48,6816.62,4
2012,3,22,22/03/12,18.47,2.97,1.52,6643.19,5
2012,3,23,23/03/12,18.65,3,1.51,6706.42,6
2012,3,26,26/03/12,18.32,2.95,1.54,6587.03,2
2012,3,27,27/03/12,18.53,2.98,1.52,6661.84,3
2012,3,28,28/03/12,18.36,2.95,1.53,6600.40,4
2012,3,29,29/03/12,18.3,2.94,1.54,6580.17,5
2012,3,30,30/03/12,18.71,3.01,1.5,6728.46,6
2012,4,2,02/04/12,18.79,3.02,1.5,6756.86,2
2012,4,3,03/04/12,18.93,3.04,1.49,6808.45,3
2012,4,4,04/04/12,18.81,3.02,1.5,6763.19,4
2012,4,9,09/04/12,18.5,2.97,1.52,6650.73,2
2012,4,10,10/04/12,18.53,2.98,1.52,6662.44,3
2012,4,11,11/04/12,18.47,2.97,1.52,6641.17,4
2012,4,12,12/04/12,18.65,3,1.51,6704.66,5
2012,4,13,13/04/12,18.3,2.96,1.53,6616.53,6
2012,4,16,16/04/12,18.41,2.98,1.52,6640.32,2
2012,4,17,17/04/12,18.63,3.01,1.5,6721.02,3
2012,4,18,18/04/12,18.67,3.02,1.5,6734.11,4
2012,4,19,19/04/12,18.72,3.04,1.49,6775.30,5
2012,4,20,20/04/12,18.58,3.02,1.5,6722.50,6
2012,4,23,23/04/12,18.26,2.96,1.53,6607.94,2
2012,4,24,24/04/12,18.34,2.98,1.52,6635.96,3
2012,4,25,25/04/12,18.27,2.96,1.53,6609.73,4
2012,4,26,26/04/12,18.22,2.96,1.53,6593.23,5
2012,4,27,27/04/12,17.93,3.04,1.54,6595.24,6
2012,4,28,28/04/12,17.99,3.05,1.54,6618.61,7
2012,4,30,30/04/12,18.12,3.08,1.52,6668.40,2
2012,5,2,02/05/12,17.99,3.07,1.53,6656.95,4
2012,5,3,03/05/12,17.81,3.04,1.54,6592.46,5
2012,5,4,04/05/12,17.45,2.98,1.57,6463.43,6
2012,5,7,07/05/12,17.54,3,1.56,6498.13,2
2012,5,8,08/05/12,17.15,2.93,1.6,6353.04,3
2012,5,9,09/05/12,17.03,2.92,1.61,6321.08,4
2012,5,10,10/05/12,17,2.91,1.61,6309.49,5
2012,5,11,11/05/12,16.87,2.89,1.62,6262.72,6
2012,5,14,14/05/12,16.95,2.88,1.63,6235.96,2
2012,5,15,15/05/12,17.04,2.9,1.62,6280.42,3
2012,5,16,16/05/12,16.74,2.85,1.64,6172.98,4
2012,5,17,17/05/12,16.78,2.86,1.64,6188.15,5
2012,5,18,18/05/12,16.85,2.87,1.63,6215.17,6
2012,5,21,21/05/12,16.62,2.88,1.63,6233.67,2
2012,5,22,22/05/12,16.46,2.85,1.64,6175.83,3
2012,5,23,23/05/12,16.38,2.84,1.65,6144.23,4
2012,5,24,24/05/12,16.69,2.89,1.62,6261.15,5
2012,5,25,25/05/12,16.68,2.89,1.62,6259.88,6
2012,5,28,28/05/12,16.9,2.93,1.6,6342.94,2
2012,5,29,29/05/12,16.9,2.93,1.6,6348.56,3
2012,5,30,30/05/12,16.75,2.9,1.65,6298.54,4
2012,5,31,31/05/12,16.66,2.89,1.66,6275.40,5
2012,6,1,01/06/12,16.36,2.84,1.69,6170.10,6
2012,6,4,04/06/12,16.28,2.84,1.68,6178.44,2
2012,6,5,05/06/12,16.33,2.8,1.68,6197.76,3
2012,6,6,06/06/12,16.78,2.86,1.6,6368.28,4
2012,6,7,07/06/12,16.96,2.89,1.58,6438.32,5
2012,6,8,08/06/12,16.83,2.9,1.58,6462.38,6
2012,6,11,11/06/12,16.79,2.89,1.58,6452.00,2
2012,6,12,12/06/12,16.99,2.93,1.56,6530.92,3
2012,6,13,13/06/12,16.99,2.93,1.56,6537.98,4
2012,6,14,14/06/12,16.77,2.89,1.58,6456.09,5
2012,6,15,15/06/12,17.05,2.94,1.55,6563.76,6
2012,6,18,18/06/12,16.8,2.9,1.58,6468.24,2
2012,6,19,19/06/12,16.93,2.92,1.57,6518.78,3
2012,6,20,20/06/12,16.98,2.93,1.56,6540.10,4
2012,6,21,21/06/12,17.13,2.96,1.55,6596.87,5
2012,6,22,22/06/12,17.07,2.94,1.55,6577.90,6
2012,6,25,25/06/12,16.96,2.93,1.56,6538.21,2
2012,6,26,26/06/12,16.99,2.93,1.56,6546.07,3
2012,6,27,27/06/12,17.06,2.94,1.55,6573.05,4
2012,6,28,28/06/12,17.08,2.95,1.55,6586.92,5
2012,6,29,29/06/12,17.51,3.02,1.51,6752.88,6
2012,7,2,02/07/12,17.51,3.02,1.51,6752.48,2
2012,7,3,03/07/12,17.54,3.03,1.51,6764.45,3
2012,7,4,04/07/12,17.59,3.03,1.51,6784.43,4
2012,7,5,05/07/12,17.67,3.05,1.5,6818.05,5
2012,7,6,06/07/12,17.64,3.04,1.5,6804.87,6
2012,7,9,09/07/12,17.5,3.02,1.51,6751.41,2
2012,7,10,10/07/12,17.74,3.06,1.49,6841.21,3
2012,7,11,11/07/12,17.61,3.04,1.51,6791.25,4
2012,7,12,12/07/12,17.37,3,1.53,6702.12,5
2012,7,13,13/07/12,17.2,2.99,1.53,6692.35,6
2012,7,16,16/07/12,17.05,2.98,1.54,6656.50,2
2012,7,17,17/07/12,17.04,2.97,1.54,6650.87,3
2012,7,18,18/07/12,17.11,2.99,1.53,6683.15,4
2012,7,19,19/07/12,17.18,3,1.52,6717.00,5
2012,7,20,20/07/12,17.08,2.98,1.53,6668.78,6
2012,7,23,23/07/12,16.9,2.93,1.56,6557.61,2
2012,7,24,24/07/12,16.86,2.94,1.56,6571.43,3
2012,7,25,25/07/12,16.8,2.89,1.58,6547.56,4
2012,7,26,26/07/12,16.62,2.85,1.6,6462.24,5
2012,7,27,27/07/12,16.68,2.89,1.58,6535.10,6
2012,7,30,30/07/12,17,2.94,1.55,6663.48,2
2012,7,31,31/07/12,17.09,2.96,1.54,6700.96,3
2012,8,1,01/08/12,17.13,2.97,1.54,6716.34,4
2012,8,2,02/08/12,17.07,2.96,1.54,6700.00,5
2012,8,3,03/08/12,17.03,2.95,1.54,6684.52,6
2012,8,6,06/08/12,17.25,2.99,1.52,6770.18,2
2012,8,7,07/08/12,17.43,3.02,1.51,6841.00,3
2012,8,8,08/08/12,17.43,3.02,1.51,6842.69,4
2012,8,9,09/08/12,17.35,3.01,1.51,6823.55,5
2012,8,10,10/08/12,17.34,3.01,1.51,6820.25,6
2012,8,13,13/08/12,17.51,3.03,1.5,6855.51,2
2012,8,14,14/08/12,17.88,3.04,1.52,6900.81,3
2012,8,16,16/08/12,17.97,2.99,1.51,6879.67,5
2012,8,17,17/08/12,17.97,2.92,1.54,6883.95,6
2012,8,21,21/08/12,18.19,2.95,1.53,6954.13,3
2012,8,22,22/08/12,18.16,2.95,1.53,6943.66,4
2012,8,23,23/08/12,18.17,2.95,1.53,6947.20,5
2012,8,24,24/08/12,18.07,2.94,1.54,6910.70,6
2012,8,27,27/08/12,17.95,2.92,1.55,6864.40,2
2012,8,28,28/08/12,17.9,2.91,1.55,6844.29,3
2012,8,29,29/08/12,17.74,2.88,1.56,6784.26,4
2012,8,30,30/08/12,17.83,2.9,1.56,6819.22,5
2012,8,31,31/08/12,17.64,2.87,1.57,6747.30,6
2012,9,3,03/09/12,17.63,2.86,1.58,6741.21,2
2012,9,4,04/09/12,17.69,2.87,1.57,6767.20,3
2012,9,5,05/09/12,17.53,2.85,1.58,6705.82,4
2012,9,6,06/09/12,17.58,2.85,1.58,6723.35,5
2012,9,7,07/09/12,17.92,2.91,1.55,6856.41,6
2012,9,8,08/09/12,17.98,2.92,1.54,6877.73,7
2012,9,10,10/09/12,17.99,2.92,1.54,6883.99,2
2012,9,11,11/09/12,18.11,2.94,1.53,6918.08,3
2012,9,12,12/09/12,18.24,2.96,1.52,6970.74,4
2012,9,13,13/09/12,18.26,2.97,1.52,6976.32,5
2012,9,14,14/09/12,18.74,3.04,1.48,7160.08,6
2012,9,17,17/09/12,18.85,3.06,1.47,7201.64,2
2012,9,18,18/09/12,18.81,3.06,1.48,7189.06,3
2012,9,20,20/09/12,18.66,3.03,1.49,7130.28,5
2012,9,21,21/09/12,19.12,3.1,1.45,7306.02,6
2012,9,24,24/09/12,19.05,3.09,1.46,7278.36,2
2012,9,25,25/09/12,19.06,3.1,1.46,7283.88,3
2012,9,26,26/09/12,19.02,3.09,1.46,7270.42,4
2012,9,27,27/09/12,18.98,3.06,1.46,7252.52,5
2012,9,28,28/09/12,19.17,3.18,1.42,7321.57,6
2012,10,1,01/10/12,19.22,3.19,1.41,7341.48,2
2012,10,3,03/10/12,19.27,3.19,1.41,7357.46,4
2012,10,4,04/10/12,19.45,3.2,1.4,7429.84,5
2012,10,5,05/10/12,19.32,3.18,1.41,7377.63,6
2012,10,8,08/10/12,19.08,3.14,1.43,7286.55,2
2012,10,9,09/10/12,19.18,3.16,1.42,7323.27,3
2012,10,10,10/10/12,19,3.13,1.43,7255.95,4
2012,10,11,11/10/12,19.19,3.16,1.42,7327.71,5
2012,10,12,12/10/12,19,3.14,1.43,7286.61,6
2012,10,15,15/10/12,19.04,3.15,1.42,7301.01,2
2012,10,16,16/10/12,18.86,3.11,1.41,7250.57,3
2012,10,17,17/10/12,18.88,3.11,1.4,7266.35,4
2012,10,18,18/10/12,19.07,3.14,1.39,7343.66,5
2012,10,19,19/10/12,18.94,3.12,1.4,7299.96,6
2012,10,22,22/10/12,18.88,3.14,1.39,7342.16,2
2012,10,23,23/10/12,18.77,3.11,1.42,7309.10,3
2012,10,25,25/10/12,18.81,3.09,1.41,7326.99,5
2012,10,26,26/10/12,18.57,3.06,1.42,7274.30,6
2012,10,29,29/10/12,18.58,3.06,1.42,7276.13,2
2012,10,30,30/10/12,18.36,3.02,1.44,7189.16,3
2012,10,31,31/10/12,18.4,3.03,1.44,7217.67,4
2012,11,1,01/11/12,18.46,3.05,1.43,7254.29,5
2012,11,2,02/11/12,18.6,3.08,1.42,7321.93,6
2012,11,5,05/11/12,18.62,3.06,1.43,7331.02,2
2012,11,6,06/11/12,18.66,3.07,1.43,7356.96,3
2012,11,7,07/11/12,18.78,3.08,1.43,7402.84,4
2012,11,8,08/11/12,18.61,3.06,1.43,7375.37,5
2012,11,9,09/11/12,18.43,3.03,1.45,7307.93,6
2012,11,12,12/11/12,17.95,3.02,1.44,7304.62,2
2012,11,13,13/11/12,17.9,3.02,1.45,7283.11,3
2012,11,15,15/11/12,17.78,3,1.45,7236.91,5
2012,11,16,16/11/12,17.62,2.97,1.47,7163.71,6
2012,11,19,19/11/12,17.61,2.97,1.47,7160.33,2
2012,11,20,20/11/12,17.61,2.97,1.47,7160.51,3
2012,11,21,21/11/12,17.74,2.99,1.46,7216.12,4
2012,11,22,22/11/12,17.79,3,1.46,7232.74,5
2012,11,23,23/11/12,17.78,2.99,1.46,7231.29,6
2012,11,26,26/11/12,17.82,3,1.45,7243.22,2
2012,11,27,27/11/12,18.11,3.04,1.43,7360.90,3
2012,11,29,29/11/12,18.42,3.09,1.41,7486.27,5
2012,11,30,30/11/12,18.59,3.12,1.4,7556.73,6
2012,12,3,03/12/12,18.56,3.11,1.4,7545.33,2
2012,12,4,04/12/12,18.62,3.12,1.4,7568.85,3
2012,12,5,05/12/12,18.66,3.13,1.4,7583.31,4
2012,12,6,06/12/12,18.75,3.15,1.39,7622.38,5
2012,12,7,07/12/12,18.68,3.13,1.4,7592.16,6
2012,12,10,10/12/12,18.69,3.14,1.4,7594.10,2
2012,12,11,11/12/12,18.66,3.13,1.4,7581.11,3
2012,12,12,12/12/12,18.62,3.12,1.4,7567.19,4
2012,12,13,13/12/12,18.51,3.11,1.41,7520.33,5
2012,12,14,14/12/12,18.6,3.12,1.4,7556.43,6
2012,12,17,17/12/12,18.53,3.11,1.41,7528.50,2
2012,12,18,18/12/12,18.65,3.13,1.4,7578.55,3
2012,12,19,19/12/12,18.76,3.15,1.39,7620.71,4
2012,12,20,20/12/12,18.71,3.14,1.39,7603.72,5
2012,12,21,21/12/12,18.5,3.1,1.41,7515.43,6
2012,12,24,24/12/12,18.52,3.11,1.41,7528.54,2
2012,12,26,26/12/12,18.68,3.13,1.4,7592.65,4
2012,12,27,27/12/12,18.57,3.12,1.4,7547.04,5
2012,12,28,28/12/12,18.69,3.14,1.4,7596.16,6
2012,12,31,31/12/12,18.68,3.13,1.4,7591.99,2
2013,1,1,01/01/13,18.82,3.16,1.39,7650.82,3
2013,1,2,02/01/13,18.96,3.18,1.38,7705.36,4
2013,1,3,03/01/13,19.01,3.19,1.37,7726.21,5
2013,1,4,04/01/13,19.03,3.19,1.37,7734.77,6
2013,1,7,07/01/13,18.94,3.18,1.38,7699.11,2
2013,1,8,08/01/13,18.98,3.19,1.37,7716.21,3
2013,1,9,09/01/13,18.89,3.17,1.38,7677.35,4
2013,1,10,10/01/13,18.88,3.17,1.38,7673.71,5
2013,1,11,11/01/13,18.82,3.16,1.39,7651.40,6
2013,1,14,14/01/13,19.05,3.2,1.37,7744.94,2
2013,1,15,15/01/13,19.12,3.21,1.36,7786.81,3
2013,1,16,16/01/13,18.95,3.19,1.37,7716.56,4
2013,1,17,17/01/13,19.07,3.21,1.36,7764.62,5
2013,1,18,18/01/13,19.01,3.22,1.36,7797.01,6
2013,1,21,21/01/13,18.97,3.23,1.36,7820.19,2
2013,1,22,22/01/13,18.75,3.21,1.36,7776.72,3
2013,1,23,23/01/13,18.76,3.21,1.36,7784.96,4
2013,1,24,24/01/13,18.6,3.19,1.37,7740.06,5
2013,1,25,25/01/13,18.77,3.22,1.36,7811.15,6
2013,1,28,28/01/13,18.75,3.22,1.36,7811.35,2
2013,1,29,29/01/13,18.67,3.21,1.36,7779.35,3
2013,1,30,30/01/13,18.66,3.21,1.36,7786.82,4
2013,1,31,31/01/13,18.5,3.2,1.37,7759.87,5
2013,2,1,01/02/13,18.42,3.18,1.37,7713.77,6
2013,2,4,04/02/13,18.43,3.18,1.38,7698.77,2
2013,2,5,05/02/13,18.33,3.16,1.38,7660.27,3
2013,2,6,06/02/13,18.34,3.16,1.38,7663.23,4
2013,2,7,07/02/13,18.27,3.15,1.39,7636.96,5
2013,2,8,08/02/13,18.16,3.13,1.4,7591.59,6
2013,2,11,11/02/13,18.17,3.13,1.4,7584.32,2
2013,2,12,12/02/13,18.29,3.14,1.39,7616.02,3
2013,2,13,13/02/13,18.33,3.15,1.39,7629.44,4
2013,2,14,14/02/13,18.27,3.13,1.4,7583.16,5
2013,2,15,15/02/13,18.21,3.13,1.4,7571.62,6
2013,2,18,18/02/13,18.27,3.14,1.39,7586.56,2
2013,2,19,19/02/13,18.52,3.16,1.38,7639.97,3
2013,2,20,20/02/13,18.61,3.16,1.38,7644.25,4
2013,2,21,21/02/13,18.32,3.11,1.4,7527.48,5
2013,2,22,22/02/13,18.28,3.11,1.41,7524.96,6
2013,2,25,25/02/13,18.29,3.11,1.4,7530.72,2
2013,2,26,26/02/13,18,3.06,1.43,7410.58,3
2013,2,27,27/02/13,17.98,3.08,1.42,7456.27,4
2013,2,28,28/02/13,17.66,3.03,1.44,7322.68,5
2013,3,1,01/03/13,17.74,3.04,1.44,7358.52,6
2013,3,4,04/03/13,17.67,3.03,1.44,7331.23,2
2013,3,5,05/03/13,17.94,3.08,1.42,7441.56,3
2013,3,6,06/03/13,18.05,3.1,1.41,7485.73,4
2013,3,7,07/03/13,18.19,3.12,1.4,7543.27,5
2013,3,8,08/03/13,18.44,3.16,1.38,7649.23,6
2013,3,11,11/03/13,18.37,3.15,1.39,7644.93,2
2013,3,12,12/03/13,18.28,3.13,1.4,7608.59,3
2013,3,13,13/03/13,18.09,3.1,1.41,7527.68,4
2013,3,14,14/03/13,18.26,3.13,1.4,7602.00,5
2013,3,15,15/03/13,18.15,3.11,1.41,7555.20,6
2013,3,18,18/03/13,18.04,3.09,1.42,7509.07,2
2013,3,19,19/03/13,17.76,3.04,1.44,7394.14,3
2013,3,20,20/03/13,17.6,3.01,1.45,7327.78,4
2013,3,21,21/03/13,17.49,3,1.46,7282.51,5
2013,3,22,22/03/13,17.47,2.99,1.46,7275.17,6
2013,3,25,25/03/13,17.41,2.98,1.47,7252.66,2
2013,3,26,26/03/13,17.44,2.98,1.47,7262.60,3
2013,3,28,28/03/13,17.57,3.01,1.46,7315.35,5
2013,4,1,01/04/13,17.51,3.01,1.46,7343.48,2
2013,4,2,02/04/13,17.64,3.03,1.44,7399.69,3
2013,4,3,03/04/13,17.41,2.99,1.46,7302.90,4
2013,4,4,04/04/13,17.11,2.94,1.49,7176.54,5
2013,4,5,05/04/13,17.04,2.93,1.49,7148.89,6
2013,4,8,08/04/13,17.01,2.92,1.5,7135.58,2
2013,4,9,09/04/13,16.86,2.9,1.51,7073.99,3
2013,4,10,10/04/13,17.06,2.93,1.49,7155.87,4
2013,4,11,11/04/13,17.17,2.95,1.48,7201.33,5
2013,4,12,12/04/13,16.96,2.91,1.5,7117.10,6
2013,4,15,15/04/13,17.08,2.93,1.49,7168.34,2
2013,4,16,16/04/13,17.45,3,1.46,7323.57,3
2013,4,17,17/04/13,17.31,3,1.46,7323.26,4
2013,4,18,18/04/13,17.6,3.05,1.44,7444.78,5
2013,4,22,22/04/13,17.76,3.07,1.42,7510.98,2
2013,4,23,23/04/13,17.76,3.08,1.42,7514.16,3
2013,4,25,25/04/13,18,3.12,1.4,7616.38,5
2013,4,26,26/04/13,17.73,3.09,1.41,7558.67,6
2013,4,29,29/04/13,17.78,3.11,1.41,7600.72,2
2013,4,30,30/04/13,17.85,3.13,1.4,7634.29,3
2013,5,2,02/05/13,18.05,3.16,1.38,7723.29,5
2013,5,3,03/05/13,17.89,3.13,1.4,7652.03,6
2013,5,6,06/05/13,17.97,3.15,1.39,7686.88,2
2013,5,7,07/05/13,18.19,3.19,1.37,7780.19,3
2013,5,8,08/05/13,18.2,3.2,1.37,7813.38,4
2013,5,9,09/05/13,18.11,3.19,1.37,7788.74,5
2013,5,10,10/05/13,18.22,3.21,1.36,7850.77,6
2013,5,11,11/05/13,18.26,3.22,1.36,7866.90,7
2013,5,13,13/05/13,17.79,3.15,1.39,7703.53,2
2013,5,14,14/05/13,17.88,3.16,1.38,7722.79,3
2013,5,15,15/05/13,18.33,3.24,1.35,7917.77,4
2013,5,16,16/05/13,18.33,3.25,1.35,7947.55,5
2013,5,17,17/05/13,18.38,3.26,1.34,7969.96,6
2013,5,20,20/05/13,18.37,3.25,1.35,7930.79,2
2013,5,21,21/05/13,18.24,3.22,1.36,7875.68,3
2013,5,22,22/05/13,18.15,3.21,1.36,7850.45,4
2013,5,23,23/05/13,17.77,3.15,1.39,7686.64,5
2013,5,24,24/05/13,17.88,3.15,1.39,7707.91,6
2013,5,27,27/05/13,18.19,3.21,1.36,7836.22,2
2013,5,28,28/05/13,18.25,3.22,1.36,7875.77,3
2013,5,29,29/05/13,18.31,3.22,1.36,7866.77,4
2013,5,30,30/05/13,18.37,3.23,1.36,7903.53,5
2013,5,31,31/05/13,17.95,3.16,1.39,7734.03,6
2013,6,3,03/06/13,17.81,3.13,1.4,7673.77,2
2013,6,4,04/06/13,17.75,3.12,1.4,7648.12,3
2013,6,5,05/06/13,17.77,3.12,1.4,7653.81,4
2013,6,6,06/06/13,17.89,3.12,1.4,7653.22,5
2013,6,7,07/06/13,17.76,3.1,1.41,7601.03,6
2013,6,10,10/06/13,17.73,3.1,1.41,7597.17,2
2013,6,11,11/06/13,17.47,3.06,1.43,7481.85,3
2013,6,12,12/06/13,17.38,3.04,1.44,7444.90,4
2013,6,13,13/06/13,17.2,3.01,1.45,7371.50,5
2013,6,14,14/06/13,17.53,3.07,1.43,7512.87,6
2013,6,17,17/06/13,17.75,3.09,1.42,7567.15,2
2013,6,18,18/06/13,17.64,3.07,1.43,7520.01,3
2013,6,19,19/06/13,17.68,3.07,1.42,7531.16,4
2013,6,20,20/06/13,17.17,2.99,1.47,7316.02,5
2013,6,21,21/06/13,17.2,2.99,1.46,7331.23,6
2013,6,24,24/06/13,16.97,2.95,1.48,7231.09,2
2013,6,25,25/06/13,17.03,2.96,1.48,7255.47,3
2013,6,26,26/06/13,16.96,2.95,1.48,7229.08,4
2013,6,27,27/06/13,17.28,2.98,1.46,7356.32,5
2013,6,28,28/06/13,17.76,3.04,1.43,7563.28,6
2013,7,1,01/07/13,17.96,3.07,1.4,7636.62,2
2013,7,2,02/07/13,17.84,3.05,1.41,7583.16,3
2013,7,3,03/07/13,17.57,2.98,1.42,7470.96,4
2013,7,4,04/07/13,17.77,2.99,1.42,7558.46,5
2013,7,5,05/07/13,17.87,3,1.41,7600.32,6
2013,7,8,08/07/13,17.71,2.98,1.42,7527.28,2
2013,7,9,09/07/13,17.85,3,1.41,7588.74,3
2013,7,10,10/07/13,17.73,2.98,1.42,7537.06,4
2013,7,11,11/07/13,18.09,3.04,1.39,7690.45,5
2013,7,12,12/07/13,18.31,3.08,1.38,7786.81,6
2013,7,15,15/07/13,18.36,3.09,1.37,7816.76,2
2013,7,16,16/07/13,18.13,3.05,1.39,7718.83,3
2013,7,17,17/07/13,18.18,3.06,1.38,7742.47,4
2013,7,18,18/07/13,18.32,3.09,1.37,7829.28,5
2013,7,19,19/07/13,18.3,3.09,1.37,7818.03,6
2013,7,22,22/07/13,18.23,3.09,1.37,7821.43,2
2013,7,23,23/07/13,18.32,3.11,1.36,7881.06,3
2013,7,24,24/07/13,18.03,3.07,1.38,7767.88,4
2013,7,25,25/07/13,17.68,3.02,1.4,7660.22,5
2013,7,26,26/07/13,17.58,3.01,1.4,7633.20,6
2013,7,29,29/07/13,17.31,2.93,1.44,7563.35,2
2013,7,30,30/07/13,17.11,2.85,1.46,7466.04,3
2013,7,31,31/07/13,17.05,2.84,1.47,7449.52,4
2013,8,1,01/08/13,17.03,2.84,1.47,7431.15,5
2013,8,2,02/08/13,16.88,2.81,1.48,7366.39,6
2013,8,5,05/08/13,16.94,2.82,1.48,7376.13,2
2013,8,6,06/08/13,16.51,2.75,1.52,7190.68,3
2013,8,7,07/08/13,16.36,2.73,1.53,7160.66,4
2013,8,8,08/08/13,16.5,2.76,1.51,7221.08,5
2013,8,12,12/08/13,16.59,2.78,1.5,7281.67,2
2013,8,13,13/08/13,16.84,2.82,1.48,7397.98,3
2013,8,14,14/08/13,16.97,2.84,1.47,7454.14,4
2013,8,16,16/08/13,16.35,2.73,1.53,7149.75,6
2013,8,19,19/08/13,15.62,2.68,1.56,7028.92,2
2013,8,20,20/08/13,15.58,2.68,1.56,7011.64,3
2013,8,21,21/08/13,15.3,2.63,1.59,6883.31,4
2013,8,22,22/08/13,15.6,2.68,1.56,7020.77,5
2013,8,23,23/08/13,15.79,2.71,1.54,7102.92,6
2013,8,26,26/08/13,15.8,2.71,1.54,7109.11,2
2013,8,27,27/08/13,15.24,2.62,1.59,6863.65,3
2013,8,28,28/08/13,15.23,2.62,1.6,6860.50,4
2013,8,29,29/08/13,15.59,2.68,1.56,7021.53,5
2013,8,30,30/08/13,15.77,2.71,1.54,7103.56,6
2013,9,2,02/09/13,16,2.75,1.52,7206.03,2
2013,9,3,03/09/13,15.4,2.65,1.58,6936.07,3
2013,9,4,04/09/13,15.7,2.7,1.55,7074.56,4
2013,9,5,05/09/13,16.12,2.77,1.51,7265.29,5
2013,9,6,06/09/13,16.37,2.81,1.48,7381.47,6
2013,9,10,10/09/13,17.14,2.95,1.42,7662.66,3
2013,9,11,11/09/13,17.19,2.96,1.41,7683.92,4
2013,9,12,12/09/13,17,2.89,1.44,7602.81,5
2013,9,13,13/09/13,17,2.87,1.44,7602.85,6
2013,9,16,16/09/13,16.98,2.85,1.45,7589.78,2
2013,9,17,17/09/13,17,2.84,1.45,7602.59,3
2013,9,18,18/09/13,17.15,2.86,1.49,7666.62,4
2013,9,19,19/09/13,17.77,2.95,1.42,7949.11,5
2013,9,20,20/09/13,17.47,2.88,1.47,7814.61,6
2013,9,23,23/09/13,17.12,2.82,1.5,7655.56,2
2013,9,24,24/09/13,17.13,2.79,1.51,7659.09,3
2013,9,25,25/09/13,17.07,2.79,1.55,7634.90,4
2013,9,26,26/09/13,17.1,2.79,1.55,7645.82,5
2013,9,27,27/09/13,17.11,2.82,1.56,7582.10,6
2013,9,30,30/09/13,16.82,2.77,1.56,7454.82,2
2013,10,1,01/10/13,16.95,2.78,1.56,7512.98,3
2013,10,3,03/10/13,17.33,2.82,1.54,7681.50,5
2013,10,4,04/10/13,17.32,2.81,1.56,7678.38,6
2013,10,7,07/10/13,17.32,2.81,1.56,7676.89,2
2013,10,8,08/10/13,17.38,2.82,1.56,7705.81,3
2013,10,9,09/10/13,17.62,2.86,1.54,7808.59,4
2013,10,10,10/10/13,17.66,2.86,1.53,7826.14,5
2013,10,11,11/10/13,17.88,2.9,1.52,7923.95,6
2013,10,14,14/10/13,17.94,2.91,1.51,7945.36,2
2013,10,15,15/10/13,17.85,2.9,1.52,7914.65,3
2013,10,17,17/10/13,17.63,2.88,1.53,7861.46,5
2013,10,18,18/10/13,18.02,2.95,1.49,8048.00,6
2013,10,21,21/10/13,18.07,2.96,1.49,8068.29,2
2013,10,22,22/10/13,18.01,2.95,1.49,8065.66,3
2013,10,23,23/10/13,17.83,2.93,1.49,8033.91,4
2013,10,24,24/10/13,17.79,2.93,1.5,8015.83,5
2013,10,25,25/10/13,17.73,2.92,1.5,7992.27,6
2013,10,28,28/10/13,17.61,2.9,1.51,7935.25,2
2013,10,29,29/10/13,17.95,2.95,1.48,8091.08,3
2013,10,30,30/10/13,18.04,2.97,1.47,8131.16,4
2013,10,31,31/10/13,18.18,2.99,1.46,8194.06,5
2013,11,1,01/11/13,18.2,3,1.46,8204.56,6
2013,11,3,03/11/13,18.23,3,1.46,8217.74,1
2013,11,5,05/11/13,18.06,2.97,1.47,8134.24,3
2013,11,6,06/11/13,17.92,2.95,1.48,8085.36,4
2013,11,7,07/11/13,17.78,2.94,1.49,8049.77,5
2013,11,8,08/11/13,17.65,2.92,1.5,7989.31,6
2013,11,11,11/11/13,17.48,2.89,1.52,7908.71,2
2013,11,12,12/11/13,17.31,2.86,1.53,7829.70,3
2013,11,13,13/11/13,17.23,2.85,1.54,7792.65,4
2013,11,14,14/11/13,17.42,2.88,1.52,7879.25,5
2013,11,18,18/11/13,17.76,2.95,1.49,8052.07,2
2013,11,19,19/11/13,17.85,2.95,1.49,8070.73,3
2013,11,20,20/11/13,17.61,2.91,1.51,7966.08,4
2013,11,21,21/11/13,17.26,2.85,1.54,7804.93,5
2013,11,22,22/11/13,17.71,2.85,1.55,7800.26,6
2013,11,25,25/11/13,18.06,2.9,1.52,7956.26,2
2013,11,26,26/11/13,17.94,2.88,1.53,7883.10,3
2013,11,27,27/11/13,18.03,2.88,1.54,7880.49,4
2013,11,28,28/11/13,18.13,2.89,1.53,7925.71,5
2013,11,29,29/11/13,18.38,2.93,1.51,8035.27,6
2013,12,2,02/12/13,18.51,2.95,1.5,8089.61,2
2013,12,3,03/12/13,18.46,2.94,1.51,8068.78,3
2013,12,4,04/12/13,18.34,2.92,1.52,8015.59,4
2013,12,5,05/12/13,18.58,2.96,1.5,8119.89,5
2013,12,6,06/12/13,18.58,2.97,1.49,8144.32,6
2013,12,9,09/12/13,18.9,3.02,1.47,8279.62,2
2013,12,10,10/12/13,18.8,3.01,1.47,8241.92,3
2013,12,11,11/12/13,18.73,3,1.48,8209.43,4
2013,12,12,12/12/13,18.52,2.96,1.5,8117.22,5
2013,12,13,13/12/13,18.32,2.93,1.51,8027.89,6
2013,12,16,16/12/13,18.27,2.92,1.52,8010.05,2
2013,12,17,17/12/13,18.23,2.91,1.52,7989.69,3
2013,12,18,18/12/13,18.46,2.95,1.5,8091.83,4
